Rndrng_Prvdr_CCN,Rndrng_Prvdr_Org_Name,Rndrng_Prvdr_St,Rndrng_Prvdr_City,Rndrng_Prvdr_Zip5,Rndrng_Prvdr_State_Abrvtn,Tot_Submtd_Cvrd_Chrg,Tot_Pymt_Amt,Tot_Mdcr_Pymt_Amt,Tot_Dschrgs,Tot_Benes,Tot_Cvrd_Days,Tot_Days,Bene_Avg_Age,Bene_Age_LT_65_Cnt,Bene_Age_65_74_Cnt,Bene_Age_75_84_Cnt,Bene_Age_Gt_84_Cnt,Bene_Feml_Cnt,Bene_Male_Cnt,Bene_Race_Wht_Cnt,Bene_Race_Black_Cnt,Bene_Race_API_Cnt,Bene_Race_Hspnc_Cnt,Bene_Race_Natind_Cnt,Bene_Race_Othr_Cnt,Bene_Dual_Cnt,Bene_Ndual_Cnt,Bene_CC_AF_Pct,Bene_CC_Alzhmr_Pct,Bene_CC_Asthma_Pct,Bene_CC_Cncr_Pct,Bene_CC_CHF_Pct,Bene_CC_CKD_Pct,Bene_CC_COPD_Pct,Bene_CC_Dprssn_Pct,Bene_CC_Dbts_Pct,Bene_CC_Hyplpdma_Pct,Bene_CC_Hyprtnsn_Pct,Bene_CC_IHD_Pct,Bene_CC_Opo_Pct,Bene_CC_RAOA_Pct,Bene_CC_Sz_Pct,Bene_CC_Strok_Pct,Bene_Avg_Risk_Scre
390225,WELLSPAN EPHRATA COMMUNITY HOSPITAL,169 MARTIN AVENUE,EPHRATA,17522,PA,83451751,18071331,13616237,1376,1131,6171,6544,76.51105217,107,391,308,325,602,529,1079,13,,15,,15,144,987,0.261715296,0.247568523,0.115826702,0.153846154,0.429708223,0.617152962,0.290893015,0.383731211,0.427939876,0.75,0.75,0.635720601,0.17948718,0.504862953,0.053934571,0.128205128,1.740180717
390226,PENNSYLVANIA HOSPITAL,800 SPRUCE STREET,PHILADELPHIA,19107,PA,405674502,67846229,57266382,3328,2503,18027,18319,71.91769876,401,1023,792,287,1320,1183,1727,546,87,58,,,569,1934,0.184178985,0.214143028,0.148222133,0.200958849,0.320015981,0.542948462,0.211346384,0.383140232,0.35397523,0.74990012,0.75,0.468637635,0.129045146,0.524970036,0.038353975,0.135037955,2.100244935
390228,ST CLAIR HOSPITAL,1000 BOWER HILL ROAD,PITTSBURGH,15243,PA,125674362,32068162,26363876,3205,2355,13249,13787,76.99193206,157,932,627,639,1240,1115,2238,30,19,16,,,230,2125,0.250955414,0.257749469,0.087048832,0.187261147,0.380467091,0.504458599,0.222505308,0.321868365,0.326963907,0.705307856,0.75,0.430573248,0.118471338,0.535881104,0.039065817,0.157112527,1.694001083
390231,ABINGTON MEMORIAL HOSPITAL,1200 OLD YORK ROAD,ABINGTON,19001,PA,544277724,142248803,120123954,9375,6616,51410,52396,76.31000605,653,2223,2150,1590,3704,2912,5245,945,140,91,,,1128,5488,0.252267231,0.27614873,0.117593712,0.195435308,0.372430472,0.574818622,0.20117896,0.395858525,0.390417171,0.75,0.75,0.519951632,0.158555018,0.497279323,0.056378476,0.200423216,1.981487818
390233,UPMC HANOVER,300 HIGHLAND AVE,HANOVER,17331,PA,91078883,30116985,24361357,2092,1614,8809,9479,76.77447336,134,534,543,403,831,783,1543,14,,13,,38,182,1432,0.298017348,0.219330855,0.094795539,0.167286245,0.357496902,0.607187113,0.293060719,0.347583643,0.425030979,0.75,0.75,0.637546468,0.123915737,0.495662949,0.027881041,0.126394052,1.699263756
390237,REGIONAL HOSPITAL OF SCRANTON,746 JEFFERSON AVENUE,SCRANTON,18501,PA,294143873,44930692,38801041,3230,2431,17663,18023,76.24393254,236,811,837,547,1207,1224,2313,35,,36,,39,520,1911,0.304812834,0.237350884,0.080213904,0.171534348,0.501439737,0.57424928,0.306046894,0.310160428,0.431098314,0.75,0.75,0.674208145,0.084738791,0.550390786,0.048539696,0.120115179,1.9241027
390256,MILTON S HERSHEY MEDICAL CENTER,500 UNIVERSITY DRIVE,HERSHEY,17033,PA,561359914,145602060,114431810,5597,4029,35771,36825,72.92405063,659,1520,1106,744,2026,2003,3607,149,43,112,,,712,3317,0.235542318,0.214941673,0.115909655,0.175974187,0.37726483,0.622983371,0.225117895,0.39066766,0.417721519,0.737403822,0.75,0.521965748,0.137999504,0.492181683,0.030280467,0.170017374,2.066237072
390258,ST MARY MEDICAL CENTER,LANGHORNE-NEWTOWN RD,LANGHORNE,19047,PA,334104433,75138658,63149898,5882,4114,30302,31082,75.57656782,391,1521,1340,862,2127,1987,3733,116,86,64,,,610,3504,0.297277589,0.266650462,0.10476422,0.195673311,0.380651434,0.583616918,0.280991736,0.379679144,0.403986388,0.75,0.75,0.599659699,0.120563928,0.488089451,0.047642197,0.156052504,1.900709353
390265,JEFFERSON HOSPITAL,565 COAL VALLEY ROAD,JEFFERSON HILLS,15025,PA,112119946,23115772,19123573,2105,1484,10059,10385,74.66442049,187,602,385,310,758,726,1384,66,12,,,17,226,1258,0.236522911,0.251347709,0.101752022,0.167115903,0.407008086,0.580188679,0.331536388,0.337601078,0.403638814,0.728436658,0.75,0.54245283,0.137466307,0.516846361,0.028975741,0.121967655,1.945486942
390266,GROVE CITY MEDICAL CENTER,631 NORTH BROAD STREET EXT.,GROVE CITY,16127,PA,9515102,3542182,3150511,307,249,1073,1105,75.68273092,27,83,87,52,130,119,238,,,,,,54,195,0.277108434,0.232931727,0.096385542,0.168674699,0.449799197,0.578313253,0.389558233,0.369477912,0.409638554,0.738955823,0.75,0.550200803,0.132530121,0.510040161,0.02811245,0.072289157,1.661697745
390267,FORBES HOSPITAL,2570 HAYMAKER ROAD,MONROEVILLE,15146,PA,136586592,32293244,25144042,2339,1660,13116,13409,75.33554217,204,661,400,395,884,776,1487,128,,,,28,269,1391,0.268072289,0.277108434,0.101204819,0.169277108,0.440963855,0.592771084,0.343975904,0.363253012,0.419277108,0.75,0.75,0.586746988,0.159638554,0.606024096,0.045783133,0.178313253,2.009031657
390268,MOUNT NITTANY MEDICAL CENTER,1800 EAST PARK AVE,STATE COLLEGE,16803,PA,103956446,38375677,33484270,2447,1809,11766,11918,75.73355445,212,621,545,431,1005,804,1730,18,11,11,,,382,1427,0.218352681,0.223327805,0.122166943,0.15920398,0.377556661,0.600884467,0.264787175,0.365948038,0.409065782,0.715865119,0.75,0.491984522,0.147595357,0.474295191,0.049198452,0.097291321,1.851270491
390270,GEISINGER WYOMING VALLEY MEDICAL CENTER,1000 EAST MOUNTAIN BOULEVARD,WILKES BARRE,18711,PA,536359304,82269148,68556452,5414,3790,24324,25319,73.45488127,621,1366,1119,684,2002,1788,3528,91,22,93,,,1024,2766,0.22005277,0.233509235,0.088654354,0.173350924,0.422163588,0.627968338,0.297361478,0.33641161,0.407915567,0.75,0.75,0.62585752,0.147493404,0.546437995,0.043271768,0.142480211,2.000432037
390272,VALLEY FORGE MEDICAL CENTER,1033 WEST GERMANTOWN PIKE,NORRISTOWN,19403,PA,1508672,1415100,1278277,144,120,932,932,56.3,76,41,,,51,69,101,11,,,,,68,52,0.091666667,0.116666667,0.166666667,0.066666667,0.233333333,0.283333333,0.316666667,0.75,0.166666667,0.433333333,0.708333333,0.341666667,0.066666667,0.416666667,0.1,0.083333333,1.484360417
390278,EAGLEVILLE HOSPITAL,100 EAGLEVILLE RD,EAGLEVILLE,19408,PA,298704,454438,419193,67,58,326,326,51.9137931,42,16,,,18,40,45,,,,,,41,17,0.103448276,0.24137931,0.25862069,0,0.275862069,0.396551724,0.327586207,0.75,0.310344828,0.431034483,0.724137931,0.448275862,0.034482759,0.327586207,0.379310345,0.068965517,1.826655172
390304,ROXBOROUGH MEMORIAL HOSPITAL,5800 RIDGE AVE,PHILADELPHIA,19128,PA,48421038,11926068,8172654,645,510,3001,3036,72.49803922,106,184,132,88,261,249,264,218,,17,,,231,279,0.215686275,0.325490196,0.156862745,0.125490196,0.498039216,0.75,0.301960784,0.462745098,0.488235294,0.729411765,0.75,0.57254902,0.084313726,0.464705882,0.143137255,0.150980392,2.729403836
390307,EDGEWOOD SURGICAL HOSPITAL,239 EDGEWOOD DRIVE EXTENSION,TRANSFER,16154,PA,6433893,1527044,1333152,126,118,188,189,74.38135593,,67,38,,74,44,111,,,,,,,,0.084745763,0.084745763,0.118644068,0.127118644,0.084745763,0.279661017,0.076271186,0.228813559,0.338983051,0.694915254,0.75,0.271186441,0.101694915,0.75,0.008474576,0.016949153,0.906485876
390312,"CANCER TREATMENT CENTERS OF AMERICA, PHILADELPHIA",1331 EAST WYOMING AVENUE,PHILADELPHIA,19124,PA,4758296,1006746,971205,31,29,182,182,69.75862069,,13,,,15,14,19,,,,,,,,0.137931035,0.206896552,0.068965517,0.655172414,0.172413793,0.620689655,0.344827586,0.172413793,0.413793103,0.551724138,0.75,0.482758621,0.034482759,0.379310345,0.034482759,0.034482759,3.671106446
390314,LVH- COORDINATED BETHLEHEM,2310 HIGHLAND AVENUE,BETHLEHEM,18017,PA,6358060,1892389,1607316,172,166,427,434,74.96385542,14,65,60,27,112,54,149,,,,,,27,139,0.15060241,0.198795181,0.15060241,0.15060241,0.228915663,0.487951807,0.084337349,0.343373494,0.36746988,0.75,0.75,0.391566265,0.126506024,0.75,0.030120482,0.06626506,1.438429719
390316,SURGICAL INSTITUTE OF READING,2752 CENTURY BOULEVARD,WYOMISSING,19610,PA,16111159,3680759,3190164,258,252,397,408,73.40873016,15,134,82,21,165,87,231,,,,,11,16,236,0.083333333,0.027777778,0.194444444,0.182539683,0.099206349,0.349206349,0.091269841,0.353174603,0.285714286,0.75,0.75,0.313492064,0.158730159,0.75,0.003968254,0.031746032,0.903005622
390321,LVH- COORDINATED ALLENTOWN,1503 CEDAR CREST BOULEVARD,ALLENTOWN,18104,PA,13496874,3744147,3264294,183,179,344,364,71.99441341,,103,53,,97,82,162,,,,,,16,163,0.162011173,0.061452514,0.162011173,0.122905028,0.12849162,0.374301676,0.117318436,0.301675978,0.391061453,0.75,0.75,0.335195531,0.150837989,0.75,0.022346369,0.039106145,1.156711519
390322,ROTHMAN ORTHOPAEDIC SPECIALTY HOSPITAL LLC,3300 TILLMAN DRIVE,BENSALEM,19020,PA,49078605,11362193,9293008,814,795,995,1059,71.64528302,41,526,217,11,471,324,690,42,19,,,35,27,768,0.036477987,0.027672956,0.103144654,0.134591195,0.026415094,0.143396226,0.049056604,0.193710692,0.176100629,0.75,0.75,0.176100629,0.114465409,0.75,0.005031447,0.028930818,0.658435639
390323,ADVANCED SURGICAL HOSPITAL,100 TRICH DRIVE,WASHINGTON,15301,PA,8366958,2388715,1939933,192,186,344,357,71.35483871,,121,43,,115,71,183,,,,,,,,0.080645161,0.021505376,0.086021505,0.107526882,0.086021505,0.166666667,0.123655914,0.306451613,0.258064516,0.747311828,0.75,0.376344086,0.107526882,0.75,0,0.032258065,0.744308244
390324,PHYSICIAN'S CARE SURGICAL HOSPITAL,454 ENTERPRISE DRIVE,ROYERSFORD,19468,PA,35061424,9176490,8183770,674,649,734,734,71.91063174,,470,161,,415,234,598,18,,,,27,,,0.023112481,0.027734977,0.100154083,0.124807396,0.021571649,0.178736518,0.055469954,0.200308166,0.114021572,0.730354391,0.651771957,0.194144838,0.1201849,0.75,0,0.020030817,0.598997689
390325,OSS ORTHOPAEDIC HOSPITAL,1861 POWDER MILL RD,YORK,17402,PA,19210681,5647828,4887373,414,388,938,956,73.03608247,17,218,135,18,236,152,367,,,,,11,,,0.100515464,0.043814433,0.121134021,0.085051546,0.100515464,0.332474227,0.06185567,0.329896907,0.306701031,0.75,0.75,0.332474227,0.159793814,0.75,0.007731959,0.038659794,0.942057037
390326,ST LUKE'S HOSPITAL - ANDERSON CAMPUS,1872 ST LUKE'S BLVD,EASTON,18045,PA,323763224,44717508,34679582,3676,2778,15648,16161,76.80453564,265,900,870,743,1548,1230,2511,89,25,103,,,421,2357,0.262059035,0.305975522,0.11987041,0.180705544,0.410007199,0.687544996,0.237940965,0.373650108,0.398848092,0.75,0.75,0.458963283,0.120950324,0.491720662,0.044276458,0.135349172,2.030984606
390327,WELLSPAN SURGERY AND REHABILITATION HOSPITAL,55 MONUMENT ROAD,YORK,17403,PA,6394237,1679355,1221132,114,112,1012,1036,73.0625,26,34,35,17,63,49,105,,,,,,27,85,0.178571429,0.330357143,0.196428571,0.133928571,0.321428571,0.607142857,0.303571429,0.598214286,0.401785714,0.75,0.75,0.5625,0.169642857,0.75,0.133928571,0.142857143,1.820166667
390328,UPMC EAST,2775 MOSSIDE BOULEVARD,MONROEVILLE,15146,PA,96587781,14864941,12167590,1493,1107,7971,8270,74.56820235,144,439,282,242,581,526,935,133,13,12,,,217,890,0.257452575,0.285456188,0.126467931,0.168925023,0.421860885,0.638663053,0.310749774,0.386630533,0.425474255,0.738934056,0.75,0.655826558,0.139114725,0.609756098,0.047877145,0.15266486,2.179161138
390329,EINSTEIN MEDICAL CENTER MONTGOMERY,559 WEST GERMANTOWN PIKE,EAST NORRITON,19403,PA,179397077,37931798,31751735,3059,2249,14281,14883,75.89506447,262,723,712,552,1150,1099,1913,202,38,40,,,376,1873,0.299688751,0.271676301,0.098710538,0.197865718,0.449977768,0.635393508,0.248554913,0.376167185,0.399733215,0.75,0.75,0.666963095,0.10982659,0.486438417,0.05824811,0.164072921,1.91072413
390330,ST LUKE'S HOSPITAL - MONROE CAMPUS,100 ST LUKE'S LANE,STROUDSBURG,18360,PA,275287304,31619012,26424942,2883,2012,13198,13718,74.05964215,309,689,650,364,1033,979,1613,197,16,148,,,481,1531,0.255467197,0.260437376,0.135188867,0.150099404,0.438866799,0.688866799,0.323558648,0.358846919,0.457753479,0.75,0.75,0.525347913,0.093936382,0.458250497,0.051192843,0.132703777,2.150760443
390331,WILLS EYE HOSPITAL,840 WALNUT STREET,PHILADELPHIA,19107,PA,559705,282140,234804,38,36,86,86,71.86111111,,13,12,,,,30,,,,,,,,0.083333333,0.138888889,0.138888889,0.166666667,0.055555556,0.416666667,0.055555556,0.25,0.25,0.75,0.75,0.194444444,0.027777778,0.444444444,0.055555556,0.055555556,1.220777778
390332,GEISINGER ST. LUKE'S  HOSPITAL,100 PARAMOUNT BOULEVARD,ORWIGSBURG,17961,PA,57868141,15750646,9910017,1185,923,5051,5169,75.32394366,109,330,279,205,517,406,904,,,,,,225,698,0.270855905,0.238353196,0.095341278,0.146262189,0.463705309,0.716143012,0.314192849,0.36511376,0.453954496,0.747562297,0.75,0.546045504,0.126760563,0.504875406,0.042253521,0.154929578,1.95213203
390333,"AHN EMERUS WESTMORELAND, LLC",6321 ROUTE 30,GREENSBURG,15601,PA,2593006,879983,745891,107,102,366,371,72.52941177,16,49,20,17,61,41,99,,,,,,14,88,0.225490196,0.137254902,0.196078431,0.12745098,0.333333333,0.470588235,0.284313726,0.362745098,0.303921569,0.588235294,0.75,0.392156863,0.137254902,0.617647059,0.029411765,0.088235294,1.374301679
390334,AHN WEXFORD HOSPITAL,12351 PERRY HIGHWAY,WEXFORD,15090,PA,1925682,473538,391965,47,47,172,176,75.38297872,,22,,12,33,14,43,,,,,,,,0.276595745,0.234042553,0.085106383,0.191489362,0.468085106,0.70212766,0.234042553,0.276595745,0.340425532,0.680851064,0.75,0.468085106,0.212765957,0.489361702,0,0.085106383,1.517771721
390335,ST LUKE'S HOSPITAL - CARBON CAMPUS,500 ST LUKE'S DRIVE,LEHIGHTON,18235,PA,1560753,267475,207006,27,27,77,80,74.07407407,,,,,13,14,27,,,,,,,,0.333333333,0.222222222,0.074074074,0.111111111,0.592592593,0.481481482,0.407407407,0.481481482,0.407407407,0.740740741,0.75,0.444444444,0.074074074,0.37037037,0.037037037,0.148148148,2.260592787
410004,ROGER WILLIAMS MEDICAL CENTER,825 CHALKSTONE AVENUE,PROVIDENCE,2908,RI,40911239,14864636,12597202,1041,826,4931,5029,72.14527845,200,250,186,190,403,423,665,57,13,65,,,308,518,0.182808717,0.330508475,0.159806295,0.169491525,0.418886199,0.634382567,0.331719128,0.472154964,0.437046005,0.698547216,0.75,0.561743341,0.090799032,0.47094431,0.150121065,0.090799032,2.127735122
410005,OUR LADY OF FATIMA HOSPITAL,200 HIGH SERVICE AVENUE,NORTH PROVIDENCE,2904,RI,30046309,10917494,9184279,824,677,4007,4132,76.47858198,78,207,217,175,367,310,612,16,,29,,12,173,504,0.174298375,0.345642541,0.119645495,0.166912851,0.443131462,0.605612999,0.305760709,0.420974889,0.395864106,0.75,0.75,0.555391433,0.096011817,0.522895126,0.072378139,0.113737075,1.755658386
410006,NEWPORT HOSPITAL,11 FRIENDSHIP STREET,NEWPORT,2840,RI,33451008,12184182,10266668,1205,935,5310,5470,78.04598931,89,236,324,286,489,446,837,36,13,27,,,141,794,0.26631016,0.25026738,0.140106952,0.180748663,0.406417112,0.57540107,0.297326203,0.361497326,0.329411765,0.745454546,0.75,0.514438503,0.12513369,0.532620321,0.048128342,0.147593583,1.899056941
410007,RHODE ISLAND HOSPITAL,593 EDDY STREET,PROVIDENCE,2903,RI,431272351,153114739,128690302,7015,5504,42002,44556,74.43422965,811,1752,1777,1164,2741,2763,4691,219,74,339,,,1366,4138,0.23346657,0.279796512,0.140625,0.176053779,0.4140625,0.585574128,0.274709302,0.403888081,0.411518895,0.75,0.75,0.601380814,0.114098837,0.496366279,0.064680233,0.198764535,1.997642027
410008,SOUTH COUNTY HOSPITAL INC,100 KENYON AVE,WAKEFIELD,2879,RI,73047695,25275291,21745414,2281,1752,7453,7568,77.02853881,83,629,671,369,978,774,1648,12,,19,,54,144,1608,0.239726027,0.188926941,0.137557078,0.198630137,0.308789954,0.488013699,0.250570776,0.368721461,0.317922374,0.749429224,0.75,0.489155251,0.10216895,0.645547945,0.021689498,0.104452055,1.547644625
410009,KENT COUNTY MEMORIAL HOSPITAL,455 TOLL GATE RD,WARWICK,2886,RI,122462568,47919970,37180689,3300,2400,16866,17863,74.6425,368,756,704,572,1218,1182,2237,37,15,63,,,547,1853,0.229583333,0.26875,0.1275,0.17,0.42375,0.605833333,0.295416667,0.430833333,0.400416667,0.71875,0.75,0.642083333,0.085416667,0.4675,0.087083333,0.134166667,1.8577867
410010,WOMEN & INFANTS HOSPITAL OF RHODE ISLAND,101 DUDLEY STREET,PROVIDENCE,2905,RI,3991782,2209031,1884468,115,96,403,441,55.125,,29,17,,,,72,,,11,,,45,51,0.072916667,0.072916667,0.21875,0.145833333,0.125,0.28125,0.041666667,0.4375,0.166666667,0.333333333,0.458333333,0.28125,0.083333333,0.270833333,0.083333333,0.010416667,1.125762674
410011,LANDMARK MEDICAL CENTER,115 CASS AVENUE,WOONSOCKET,2895,RI,63692760,14472471,12869071,1185,862,5398,5487,74.53364269,150,255,260,197,484,378,784,18,17,26,,,275,587,0.247099768,0.277262181,0.131090487,0.145011601,0.486078886,0.634570766,0.360788863,0.423433875,0.378190255,0.726218097,0.75,0.578886311,0.096287703,0.487238979,0.069605568,0.13225058,1.975050575
410012,THE MIRIAM HOSPITAL,164 SUMMIT AVENUE,PROVIDENCE,2906,RI,181604191,64095736,52775207,4644,3568,19029,19853,75.64742153,392,1200,1195,781,1885,1683,3090,127,30,195,,,698,2870,0.228419283,0.253643498,0.151625561,0.183856502,0.437780269,0.584641256,0.268497758,0.390695067,0.397421525,0.75,0.75,0.607903587,0.117432735,0.522421525,0.058295964,0.110986547,1.898380512
410013,WESTERLY HOSPITAL,25 WELLS STREET,WESTERLY,2891,RI,28956744,11413784,9673545,1055,808,5025,5160,78.3279703,67,216,286,239,420,388,765,,,16,,,167,641,0.329207921,0.285891089,0.102722772,0.196782178,0.425742574,0.632425743,0.344059406,0.340346535,0.382425743,0.741336634,0.75,0.547029703,0.118811881,0.528465347,0.037128713,0.090346535,1.963585406
420002,PIEDMONT MEDICAL CENTER,222 S HERLONG AVE,ROCK HILL,29730,SC,330314894,46880169,40544822,3218,2484,18173,19188,74.9673913,287,863,839,495,1269,1215,2001,395,,34,,25,437,2047,0.225845411,0.310386473,0.097423511,0.161433172,0.390901771,0.644927536,0.298711755,0.278985507,0.43236715,0.724235105,0.75,0.597826087,0.092592593,0.419082126,0.040660225,0.162640902,1.986073116
420004,MUSC MEDICAL CENTER,169 ASHLEY AVE,CHARLESTON,29425,SC,835400479,263142975,195602452,8528,6277,50848,53589,69.5399076,1363,2552,1794,568,3038,3239,4466,1542,31,75,,,1089,5188,0.205512187,0.210769476,0.108491318,0.173171897,0.387924168,0.610164091,0.219690935,0.320057352,0.413732675,0.725505815,0.75,0.491954756,0.107376135,0.471244225,0.03234029,0.152302055,2.460872828
420005,MCLEOD MEDICAL CENTER - DILLON,301 E JACKSON STREET PO BOX 1327,DILLON,29536,SC,25840721,7579130,6658806,489,397,2278,2304,73.33501259,75,131,119,72,216,181,267,96,,,15,12,150,247,0.214105794,0.299748111,0.095717884,0.158690176,0.473551637,0.700251889,0.41813602,0.335012595,0.511335013,0.702770781,0.75,0.586901763,0.093198992,0.473551637,0.055415617,0.171284635,1.878357939
420007,SPARTANBURG MEDICAL CENTER,101 E WOOD ST,SPARTANBURG,29303,SC,491064594,139844595,110935127,7833,5683,44455,46809,73.76561675,855,1988,1808,1032,2960,2723,4768,767,32,41,,,1060,4623,0.21326764,0.299489706,0.10505015,0.148865036,0.409818758,0.594052437,0.29245117,0.352102763,0.44360373,0.75,0.75,0.459264473,0.139890903,0.46014429,0.052964983,0.135667781,1.899339292
420009,PRISMA HEALTH OCONEE MEMORIAL HOSPITAL,298 MEMORIAL DR,SENECA,29672,SC,90360115,29331108,24423885,1943,1451,9807,10218,75.54720882,187,454,489,321,773,678,1330,87,,15,,15,227,1224,0.261199173,0.316333563,0.106822881,0.162646451,0.378359752,0.616815989,0.317022743,0.367332874,0.423845624,0.727084769,0.75,0.492763611,0.148862853,0.488628532,0.043418332,0.130254997,1.789047036
420010,CAROLINA PINES REGIONAL MEDICAL CENTER,1304 W BOBO NEWSOM HWY,HARTSVILLE,29550,SC,90947106,13591345,11683724,1048,810,4391,4520,73.94691358,128,283,252,147,409,401,614,185,,,,,242,568,0.175308642,0.337037037,0.05308642,0.181481482,0.412345679,0.649382716,0.32345679,0.285185185,0.507407407,0.704938272,0.75,0.522222222,0.080246914,0.514814815,0.056790124,0.185185185,2.09724365
420011,CANNON MEMORIAL HOSPITAL,123 W G ACKER DRIVE,PICKENS,29671,SC,3572239,1239147,1031773,154,138,513,530,75.26086957,16,43,51,28,70,68,131,,,,,,24,114,0.210144928,0.297101449,0.137681159,0.108695652,0.442028986,0.543478261,0.398550725,0.434782609,0.420289855,0.673913044,0.75,0.514492754,0.094202899,0.492753623,0.065217391,0.123188406,1.49726409
420015,PRISMA HEALTH BAPTIST EASLEY HOSPITAL,200 FLEETWOOD DRIVE,EASLEY,29640,SC,45920159,14189499,11875077,1081,844,5422,5600,75.26184834,114,261,278,191,460,384,777,52,,,,,163,681,0.233412322,0.34478673,0.157582938,0.139810427,0.460900474,0.68957346,0.351895735,0.452606635,0.460900474,0.726303318,0.75,0.518957346,0.154028436,0.484597156,0.073459716,0.164691943,1.895002782
420018,PRISMA HEALTH RICHLAND HOSPITAL,5 MEDICAL PARK,COLUMBIA,29203,SC,483251234,114950575,97065352,5171,4073,36895,37702,73.03510926,646,1499,1239,689,2020,2053,2500,1433,27,50,,,792,3281,0.247974466,0.278909894,0.089860054,0.152958507,0.497913086,0.638350111,0.240117849,0.315737785,0.487110238,0.75,0.75,0.611834029,0.080530322,0.453474098,0.062116376,0.215811441,2.205241781
420019,MUSC HEALTH CHESTER MEDICAL CENTER,1 MEDICAL PARK DRIVE,CHESTER,29706,SC,10563656,3412891,3067947,208,168,806,837,73.67857143,34,48,54,32,97,71,118,46,,,,,50,118,0.166666667,0.303571429,0.089285714,0.190476191,0.392857143,0.571428571,0.345238095,0.363095238,0.422619048,0.720238095,0.75,0.494047619,0.107142857,0.505952381,0.053571429,0.148809524,1.908258133
420020,TIDELANDS HEALTH,606 BLACK RIVER RD DRAWER 1718,GEORGETOWN,29440,SC,53859637,15056222,13083777,1114,835,5296,5354,73.72215569,119,314,264,138,419,416,618,207,,,,,172,663,0.216766467,0.25748503,0.076646707,0.147305389,0.431137725,0.585628743,0.283832335,0.264670659,0.456287425,0.740119761,0.75,0.51736527,0.080239521,0.471856287,0.045508982,0.116167665,2.000670943
420023,ST FRANCIS-DOWNTOWN,ONE ST FRANCIS DR,GREENVILLE,29601,SC,419903253,70832999,60258843,5099,3907,25174,25735,75.80266189,322,1405,1411,769,2060,1847,3386,395,22,40,,,382,3525,0.259022268,0.256206808,0.129511134,0.169695419,0.370360891,0.572306117,0.259534169,0.371128743,0.413616586,0.75,0.75,0.583312004,0.152802662,0.585359611,0.029178398,0.144100333,1.753161905
420026,MUSC HEALTH COLUMBIA MEDICAL CENTER DOWNTOWN,2435 FOREST DRIVE,COLUMBIA,29204,SC,152848216,28827643,24836359,2287,1877,10069,10313,74.83910496,178,735,652,312,949,928,1223,602,,13,,29,241,1636,0.271177411,0.218433671,0.120404901,0.157698455,0.491209377,0.645178476,0.272242941,0.275972296,0.486414491,0.75,0.75,0.662759723,0.079381993,0.484816196,0.030367608,0.125199787,1.892442894
420027,ANMED HEALTH,800 N FANT ST,ANDERSON,29621,SC,387787072,68603943,55317747,4581,3318,24841,25823,75.3053044,421,1054,1074,769,1752,1566,2890,364,,22,,33,629,2689,0.245931284,0.283001808,0.090415913,0.157625075,0.423146474,0.618444846,0.341169379,0.340566606,0.46172393,0.75,0.75,0.52079566,0.13893912,0.455394816,0.055455093,0.122965642,1.867616875
420030,COLLETON MEDICAL CENTER,501 ROBERTSON BOULEVARD,WALTERBORO,29488,SC,58046535,12242869,10063523,916,694,3987,4164,72.76080692,133,231,203,127,340,354,486,196,,,,,170,524,0.211815562,0.324207493,0.090778098,0.154178674,0.471181556,0.680115274,0.33573487,0.350144092,0.55907781,0.75,0.75,0.494236311,0.056195965,0.498559078,0.054755043,0.136887608,2.382106302
420033,PRISMA HEALTH GREER MEMORIAL HOSPITAL,830 SOUTH BUNCOMBE ROAD,GREER,29650,SC,42890630,15898461,12937823,1194,1005,5319,5492,75.30646766,111,339,347,208,542,463,911,58,,16,,17,118,887,0.234825871,0.296517413,0.114427861,0.173134328,0.422885572,0.635820896,0.248756219,0.380099503,0.423880597,0.75,0.75,0.51641791,0.173134328,0.487562189,0.048756219,0.11840796,1.611207526
420036,MUSC HEALTH LANCASTER MEDICAL CENTER,800 W MEETING ST,LANCASTER,29720,SC,148211658,15898511,13407471,1249,945,6721,6999,74.84021164,128,302,342,173,538,407,737,193,,,,,228,717,0.270899471,0.356613757,0.094179894,0.140740741,0.483597884,0.676190476,0.4,0.331216931,0.487830688,0.731216931,0.75,0.606349206,0.08994709,0.444444444,0.050793651,0.173544974,1.99691188
420037,PRISMA HEALTH HILLCREST HOSPITAL,741 SOUTH EAST MAIN STREET,SIMPSONVILLE,29681,SC,24903230,7160972,4961463,695,625,2146,2320,74.0816,89,222,189,125,352,273,529,74,,,,15,98,527,0.2032,0.2864,0.1072,0.1808,0.4512,0.6336,0.3024,0.4144,0.3984,0.7456,0.75,0.4736,0.1616,0.5072,0.0272,0.0944,1.685945683
420038,PRISMA HEALTH LAURENS COUNTY HOSPITAL,22725 HIGHWAY 76 EAST,CLINTON,29325,SC,35494866,13939009,12436147,902,688,4014,4119,74.8880814,126,197,195,170,380,308,543,135,,,,,195,493,0.194767442,0.376453488,0.084302326,0.10755814,0.485465116,0.674418605,0.315406977,0.388081395,0.465116279,0.729651163,0.75,0.495639535,0.106104651,0.485465116,0.049418605,0.149709302,1.838478878
